,total_index,제품명,customerID,score,comments
311,21,감홍로백자,ge****,5.0,오프라인에서만 구매하다가 온라인으로 구매해봤는데 좋습니다. 사은품 잔도 주시고! 감홍로 맛은 말해뭐하나요. 전통주 중에 최고입니다.
312,21,감홍로백자,arth*****,5.0,처음 먹어봤는데 생각보다 맛이 좋았습니다
313,21,감홍로백자,p85s*****,5.0,호불호가 좀 있는 맛임니다
314,21,감홍로백자,en****,5.0,한달사용기선물드렸더니 좋아하셨어요. 고급집니다.
315,21,감홍로백자,jshy****,5.0,한달사용기전부다  말할것도  없네요 ^^
316,21,감홍로백자,kdy9***,5.0,감홍로 좋아하는 가족에게 선물했어요
317,21,감홍로백자,ljh5***,5.0,한달사용기향도 좋고 재구매할 예정입니다.
318,21,감홍로백자,mire******,5.0,두번째 구매입니다.
319,21,감홍로백자,jshy****,5.0,명절때마다  주문하는데  장인어른이  이것만드셔서  너무  좋습니다
320,21,감홍로백자,jyla*****,5.0,조아용 굿굿 ㅎ ㅎ
321,21,감홍로백자,lck8***,5.0,한달사용기계피향이 살짝 감도는 은은한 향이 코 끝을 마실때 마다 자극해서 좋았고 목 넘김이 부드러워요 향 때문에 호불호가 있을것 같아요
322,21,감홍로백자,gjtj********,5.0,맛 포장 배송 굿굿굿 감사
323,21,감홍로백자,sh****,5.0,먹을만 했데요 재구매의사 있어요 계피향이 짙어요
324,21,감홍로백자,jtkk*****,4.0,한달사용기도수에 비해 굉장히 목넘김이 좋았습니다.
325,21,감홍로백자,mcr2***,4.0,한달사용기잘 마셨습니다. 독하긴 하네요 ㅎㅎㅎ
326,21,감홍로백자,rock*****,5.0,맛있어요. 꼭 드셔보세요
327,21,감홍로백자,rock*****,5.0,재구매맛있어요. 꼭 드셔보세요
328,21,감홍로백자,lck8***,5.0,포장상태 넘 꼼꼼하게 와서 놀랬구요~맛 또한 아주 좋아서 또 재 구매 할것 같아요 추천합니다 배송도 이틀만에 받았습니다
329,21,감홍로백자,hoi1***,5.0,"상견례때 양가 선물로 준비했습니다 ^^  맛도 고급스럽고 술병과 상자 패키지도 고급스러워서 선물하기 정말 좋아요  양가 부모님들이 애주가이셔서, 선물로 드린 두병을 상견례하면서 다 마셨어요 ㅎㅎ 덕분에 긴장도 풀리고 화기애애한 자리가 되었습니다~!  맛에 대해 말씀드리자면 도수가 높은데도 불구하고 첫 맛은 살짝 달짝지근해서 부담스럽지 않고, 한 모금 머금고 있으면 은은하게 한약향이 퍼지는게 굉장히 고급스러워요. 첫맛과 다르게 끝맛은 깔끔합니다. 일식집 코스로 갔는데 음식과도 잘 어울렸어요.  식사 자리에서는 미처 사진을 찍지는 못해서 상견례 가기전 직접 포장한 사진으로 대체합니다  인터넷으로 한지 포장지 주문했고 다이소에서 리본이랑 감사합니다 택 사서 포장한거에요~!  중요한 자리나 어른들께 선물할일 있으면 정말 추천합니다^^더보기"
330,21,감홍로백자,tjdg******,5.0,11월에  호주가는데 호주사람인  사돈 갖다주려고  한국전통주 지인에게 추천받아 구매했습니다 가격대비 좋은선물이 될것 같습니다
331,21,감홍로백자,ge****,5.0,오프라인에서만 구매하다가 온라인으로 구매해봤는데 좋습니다. 사은품 잔도 주시고! 감홍로 맛은 말해뭐하나요. 전통주 중에 최고입니다.
332,21,감홍로백자,arth*****,5.0,처음 먹어봤는데 생각보다 맛이 좋았습니다
333,21,감홍로백자,p85s*****,5.0,호불호가 좀 있는 맛임니다
334,21,감홍로백자,en****,5.0,한달사용기선물드렸더니 좋아하셨어요. 고급집니다.
335,21,감홍로백자,jshy****,5.0,한달사용기전부다  말할것도  없네요 ^^
336,21,감홍로백자,kdy9***,5.0,감홍로 좋아하는 가족에게 선물했어요
337,21,감홍로백자,ljh5***,5.0,한달사용기향도 좋고 재구매할 예정입니다.
338,21,감홍로백자,mire******,5.0,두번째 구매입니다.
339,21,감홍로백자,jshy****,5.0,명절때마다  주문하는데  장인어른이  이것만드셔서  너무  좋습니다
340,21,감홍로백자,jyla*****,5.0,조아용 굿굿 ㅎ ㅎ
341,21,감홍로백자,lck8***,5.0,한달사용기계피향이 살짝 감도는 은은한 향이 코 끝을 마실때 마다 자극해서 좋았고 목 넘김이 부드러워요 향 때문에 호불호가 있을것 같아요
342,21,감홍로백자,gjtj********,5.0,맛 포장 배송 굿굿굿 감사
343,21,감홍로백자,sh****,5.0,먹을만 했데요 재구매의사 있어요 계피향이 짙어요
344,21,감홍로백자,jtkk*****,4.0,한달사용기도수에 비해 굉장히 목넘김이 좋았습니다.
345,21,감홍로백자,mcr2***,4.0,한달사용기잘 마셨습니다. 독하긴 하네요 ㅎㅎㅎ
346,21,감홍로백자,rock*****,5.0,맛있어요. 꼭 드셔보세요
347,21,감홍로백자,rock*****,5.0,재구매맛있어요. 꼭 드셔보세요
348,21,감홍로백자,lck8***,5.0,포장상태 넘 꼼꼼하게 와서 놀랬구요~맛 또한 아주 좋아서 또 재 구매 할것 같아요 추천합니다 배송도 이틀만에 받았습니다
349,21,감홍로백자,hoi1***,5.0,"상견례때 양가 선물로 준비했습니다 ^^  맛도 고급스럽고 술병과 상자 패키지도 고급스러워서 선물하기 정말 좋아요  양가 부모님들이 애주가이셔서, 선물로 드린 두병을 상견례하면서 다 마셨어요 ㅎㅎ 덕분에 긴장도 풀리고 화기애애한 자리가 되었습니다~!  맛에 대해 말씀드리자면 도수가 높은데도 불구하고 첫 맛은 살짝 달짝지근해서 부담스럽지 않고, 한 모금 머금고 있으면 은은하게 한약향이 퍼지는게 굉장히 고급스러워요. 첫맛과 다르게 끝맛은 깔끔합니다. 일식집 코스로 갔는데 음식과도 잘 어울렸어요.  식사 자리에서는 미처 사진을 찍지는 못해서 상견례 가기전 직접 포장한 사진으로 대체합니다  인터넷으로 한지 포장지 주문했고 다이소에서 리본이랑 감사합니다 택 사서 포장한거에요~!  중요한 자리나 어른들께 선물할일 있으면 정말 추천합니다^^더보기"
350,21,감홍로백자,tjdg******,5.0,11월에  호주가는데 호주사람인  사돈 갖다주려고  한국전통주 지인에게 추천받아 구매했습니다 가격대비 좋은선물이 될것 같습니다
351,21,감홍로백자,ge****,5.0,오프라인에서만 구매하다가 온라인으로 구매해봤는데 좋습니다. 사은품 잔도 주시고! 감홍로 맛은 말해뭐하나요. 전통주 중에 최고입니다.
352,21,감홍로백자,arth*****,5.0,처음 먹어봤는데 생각보다 맛이 좋았습니다
353,21,감홍로백자,p85s*****,5.0,호불호가 좀 있는 맛임니다
354,21,감홍로백자,en****,5.0,한달사용기선물드렸더니 좋아하셨어요. 고급집니다.
355,21,감홍로백자,jshy****,5.0,한달사용기전부다  말할것도  없네요 ^^
356,21,감홍로백자,kdy9***,5.0,감홍로 좋아하는 가족에게 선물했어요
357,21,감홍로백자,ljh5***,5.0,한달사용기향도 좋고 재구매할 예정입니다.
358,21,감홍로백자,mire******,5.0,두번째 구매입니다.
359,21,감홍로백자,jshy****,5.0,명절때마다  주문하는데  장인어른이  이것만드셔서  너무  좋습니다
360,21,감홍로백자,jyla*****,5.0,조아용 굿굿 ㅎ ㅎ
361,21,감홍로백자,lck8***,5.0,한달사용기계피향이 살짝 감도는 은은한 향이 코 끝을 마실때 마다 자극해서 좋았고 목 넘김이 부드러워요 향 때문에 호불호가 있을것 같아요
362,21,감홍로백자,gjtj********,5.0,맛 포장 배송 굿굿굿 감사
363,21,감홍로백자,sh****,5.0,먹을만 했데요 재구매의사 있어요 계피향이 짙어요
364,21,감홍로백자,jtkk*****,4.0,한달사용기도수에 비해 굉장히 목넘김이 좋았습니다.
365,21,감홍로백자,mcr2***,4.0,한달사용기잘 마셨습니다. 독하긴 하네요 ㅎㅎㅎ
366,21,감홍로백자,rock*****,5.0,맛있어요. 꼭 드셔보세요
367,21,감홍로백자,rock*****,5.0,재구매맛있어요. 꼭 드셔보세요
368,21,감홍로백자,lck8***,5.0,포장상태 넘 꼼꼼하게 와서 놀랬구요~맛 또한 아주 좋아서 또 재 구매 할것 같아요 추천합니다 배송도 이틀만에 받았습니다
369,21,감홍로백자,hoi1***,5.0,"상견례때 양가 선물로 준비했습니다 ^^  맛도 고급스럽고 술병과 상자 패키지도 고급스러워서 선물하기 정말 좋아요  양가 부모님들이 애주가이셔서, 선물로 드린 두병을 상견례하면서 다 마셨어요 ㅎㅎ 덕분에 긴장도 풀리고 화기애애한 자리가 되었습니다~!  맛에 대해 말씀드리자면 도수가 높은데도 불구하고 첫 맛은 살짝 달짝지근해서 부담스럽지 않고, 한 모금 머금고 있으면 은은하게 한약향이 퍼지는게 굉장히 고급스러워요. 첫맛과 다르게 끝맛은 깔끔합니다. 일식집 코스로 갔는데 음식과도 잘 어울렸어요.  식사 자리에서는 미처 사진을 찍지는 못해서 상견례 가기전 직접 포장한 사진으로 대체합니다  인터넷으로 한지 포장지 주문했고 다이소에서 리본이랑 감사합니다 택 사서 포장한거에요~!  중요한 자리나 어른들께 선물할일 있으면 정말 추천합니다^^더보기"
370,21,감홍로백자,tjdg******,5.0,11월에  호주가는데 호주사람인  사돈 갖다주려고  한국전통주 지인에게 추천받아 구매했습니다 가격대비 좋은선물이 될것 같습니다
371,21,감홍로백자,ge****,5.0,오프라인에서만 구매하다가 온라인으로 구매해봤는데 좋습니다. 사은품 잔도 주시고! 감홍로 맛은 말해뭐하나요. 전통주 중에 최고입니다.
372,21,감홍로백자,arth*****,5.0,처음 먹어봤는데 생각보다 맛이 좋았습니다
373,21,감홍로백자,p85s*****,5.0,호불호가 좀 있는 맛임니다
374,21,감홍로백자,en****,5.0,한달사용기선물드렸더니 좋아하셨어요. 고급집니다.
375,21,감홍로백자,jshy****,5.0,한달사용기전부다  말할것도  없네요 ^^
376,21,감홍로백자,kdy9***,5.0,감홍로 좋아하는 가족에게 선물했어요
377,21,감홍로백자,ljh5***,5.0,한달사용기향도 좋고 재구매할 예정입니다.
378,21,감홍로백자,love*****,5.0,친구 아버님한테 선물로 드렸습니다 좋아하셨으면 좋겠습니다
379,21,감홍로백자,lemo*******,5.0,포장 꼼꼼하고 배송빨라요
380,21,감홍로백자,ento******,5.0,한달사용기선물로 샀어요 좋아요
381,21,감홍로백자,kabo****,5.0,재구매항상 잘시켜 마시고 있습니다
382,21,감홍로백자,sy89****,5.0,한달사용기선물용으로 구매했는데 좋네요
383,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
384,21,감홍로백자,hee2****,5.0,추석 차례상에 사용하려고  아들이 주문했어요. 전국 전통주를 찾아서 명절에 사용하는데 이번엔 감홍로로 선택했어요 술병이 너무 예뻐요. 선물로 보내주신 술잔도 잘 받았어요 아직 시음은 않했는데 배송받고 너무 만족했어요 잘 사용할게요~~^*^더보기
385,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
386,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
387,21,감홍로백자,ye****,5.0,잘 받았습니다. 다음에 또 구매할게요
388,21,감홍로백자,gogk*****,5.0,배송빼르고 좋습니다
389,21,감홍로백자,ento******,5.0,선물 했습니다 좋아했어요
390,21,감홍로백자,kabo****,5.0,꼼꼼히 포장해 주시고 잔도 4개나 넣어 주셨네요 감사합니다 앞으로도 애용 하겠습니다 ^^
391,21,감홍로백자,insu********,5.0,"이전에 선물용세트로 구매하고 만족스러워서, 이번엔 제가 먹어보려고 주문햇습니당ㅎ 직접 먹어보니 기대햇던것보다 더욱 괜찮은 술이더라구요~ 도수에 비해 정말 목넘김이 부드럽고 무엇보다 다음날 뒤끝이 전혀없고 깔끔해서 놀랏습니다! 고민하시지말고 꼭한번 드셔보시길ㅋ 우리술상회 판매자 매우 친절하시고 응대 및 처리속도 빨라서 좋아요~ 배송도 엄청 빠르고 포장도 꼼꼼히 해주셔서 감사합니다 번창하세요!"
392,21,감홍로백자,smil********,5.0,부모님 선물용으로 구입했습니다. 포장은 꼼꼼하게 잘 되어 왔구요. 보자기 추가로 구입했는데 3가지 종류나 왔어요. (보자기 포장방법 안내가 동봉되어 있으면 좋을거 같아요!)
393,21,감홍로백자,snoo*****,5.0,한달사용기재구매배송도 빠르고 맛있어서 또 사먹을 생각입니다
394,21,감홍로백자,dkf0***,5.0,배송도 빠르고 포장도 꼼꼼하게 잘되어서 왔네요 굿굿
395,21,감홍로백자,cami****,5.0,아빠생신선물로 드렸는데 도수높아도 맛있다하시네요 다음번엔 좀 더 큰 용량으로 드려야겠어요~
396,21,감홍로백자,came*****,4.0,술자체가 좋음 배송 튼튼함 배송 신속함
397,21,감홍로백자,drog*****,5.0,맛잇어요!! 좋은기분입니다
398,21,감홍로백자,love*****,5.0,친구 아버님한테 선물로 드렸습니다 좋아하셨으면 좋겠습니다
399,21,감홍로백자,lemo*******,5.0,포장 꼼꼼하고 배송빨라요
400,21,감홍로백자,ento******,5.0,한달사용기선물로 샀어요 좋아요
401,21,감홍로백자,kabo****,5.0,재구매항상 잘시켜 마시고 있습니다
402,21,감홍로백자,sy89****,5.0,한달사용기선물용으로 구매했는데 좋네요
403,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
404,21,감홍로백자,hee2****,5.0,추석 차례상에 사용하려고  아들이 주문했어요. 전국 전통주를 찾아서 명절에 사용하는데 이번엔 감홍로로 선택했어요 술병이 너무 예뻐요. 선물로 보내주신 술잔도 잘 받았어요 아직 시음은 않했는데 배송받고 너무 만족했어요 잘 사용할게요~~^*^더보기
405,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
406,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
407,21,감홍로백자,ye****,5.0,잘 받았습니다. 다음에 또 구매할게요
408,21,감홍로백자,gogk*****,5.0,배송빼르고 좋습니다
409,21,감홍로백자,ento******,5.0,선물 했습니다 좋아했어요
410,21,감홍로백자,kabo****,5.0,꼼꼼히 포장해 주시고 잔도 4개나 넣어 주셨네요 감사합니다 앞으로도 애용 하겠습니다 ^^
411,21,감홍로백자,insu********,5.0,"이전에 선물용세트로 구매하고 만족스러워서, 이번엔 제가 먹어보려고 주문햇습니당ㅎ 직접 먹어보니 기대햇던것보다 더욱 괜찮은 술이더라구요~ 도수에 비해 정말 목넘김이 부드럽고 무엇보다 다음날 뒤끝이 전혀없고 깔끔해서 놀랏습니다! 고민하시지말고 꼭한번 드셔보시길ㅋ 우리술상회 판매자 매우 친절하시고 응대 및 처리속도 빨라서 좋아요~ 배송도 엄청 빠르고 포장도 꼼꼼히 해주셔서 감사합니다 번창하세요!"
412,21,감홍로백자,smil********,5.0,부모님 선물용으로 구입했습니다. 포장은 꼼꼼하게 잘 되어 왔구요. 보자기 추가로 구입했는데 3가지 종류나 왔어요. (보자기 포장방법 안내가 동봉되어 있으면 좋을거 같아요!)
413,21,감홍로백자,snoo*****,5.0,한달사용기재구매배송도 빠르고 맛있어서 또 사먹을 생각입니다
414,21,감홍로백자,dkf0***,5.0,배송도 빠르고 포장도 꼼꼼하게 잘되어서 왔네요 굿굿
415,21,감홍로백자,cami****,5.0,아빠생신선물로 드렸는데 도수높아도 맛있다하시네요 다음번엔 좀 더 큰 용량으로 드려야겠어요~
416,21,감홍로백자,came*****,4.0,술자체가 좋음 배송 튼튼함 배송 신속함
417,21,감홍로백자,drog*****,5.0,맛잇어요!! 좋은기분입니다
418,21,감홍로백자,love*****,5.0,친구 아버님한테 선물로 드렸습니다 좋아하셨으면 좋겠습니다
419,21,감홍로백자,lemo*******,5.0,포장 꼼꼼하고 배송빨라요
420,21,감홍로백자,ento******,5.0,한달사용기선물로 샀어요 좋아요
421,21,감홍로백자,kabo****,5.0,재구매항상 잘시켜 마시고 있습니다
422,21,감홍로백자,sy89****,5.0,한달사용기선물용으로 구매했는데 좋네요
423,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
424,21,감홍로백자,hee2****,5.0,추석 차례상에 사용하려고  아들이 주문했어요. 전국 전통주를 찾아서 명절에 사용하는데 이번엔 감홍로로 선택했어요 술병이 너무 예뻐요. 선물로 보내주신 술잔도 잘 받았어요 아직 시음은 않했는데 배송받고 너무 만족했어요 잘 사용할게요~~^*^더보기
425,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
426,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
427,21,감홍로백자,ye****,5.0,잘 받았습니다. 다음에 또 구매할게요
428,21,감홍로백자,gogk*****,5.0,배송빼르고 좋습니다
429,21,감홍로백자,ento******,5.0,선물 했습니다 좋아했어요
430,21,감홍로백자,kabo****,5.0,꼼꼼히 포장해 주시고 잔도 4개나 넣어 주셨네요 감사합니다 앞으로도 애용 하겠습니다 ^^
431,21,감홍로백자,insu********,5.0,"이전에 선물용세트로 구매하고 만족스러워서, 이번엔 제가 먹어보려고 주문햇습니당ㅎ 직접 먹어보니 기대햇던것보다 더욱 괜찮은 술이더라구요~ 도수에 비해 정말 목넘김이 부드럽고 무엇보다 다음날 뒤끝이 전혀없고 깔끔해서 놀랏습니다! 고민하시지말고 꼭한번 드셔보시길ㅋ 우리술상회 판매자 매우 친절하시고 응대 및 처리속도 빨라서 좋아요~ 배송도 엄청 빠르고 포장도 꼼꼼히 해주셔서 감사합니다 번창하세요!"
432,21,감홍로백자,smil********,5.0,부모님 선물용으로 구입했습니다. 포장은 꼼꼼하게 잘 되어 왔구요. 보자기 추가로 구입했는데 3가지 종류나 왔어요. (보자기 포장방법 안내가 동봉되어 있으면 좋을거 같아요!)
433,21,감홍로백자,snoo*****,5.0,한달사용기재구매배송도 빠르고 맛있어서 또 사먹을 생각입니다
434,21,감홍로백자,dkf0***,5.0,배송도 빠르고 포장도 꼼꼼하게 잘되어서 왔네요 굿굿
435,21,감홍로백자,cami****,5.0,아빠생신선물로 드렸는데 도수높아도 맛있다하시네요 다음번엔 좀 더 큰 용량으로 드려야겠어요~
436,21,감홍로백자,came*****,4.0,술자체가 좋음 배송 튼튼함 배송 신속함
437,21,감홍로백자,drog*****,5.0,맛잇어요!! 좋은기분입니다
438,21,감홍로백자,love*****,5.0,친구 아버님한테 선물로 드렸습니다 좋아하셨으면 좋겠습니다
439,21,감홍로백자,lemo*******,5.0,포장 꼼꼼하고 배송빨라요
440,21,감홍로백자,ento******,5.0,한달사용기선물로 샀어요 좋아요
441,21,감홍로백자,kabo****,5.0,재구매항상 잘시켜 마시고 있습니다
442,21,감홍로백자,sy89****,5.0,한달사용기선물용으로 구매했는데 좋네요
443,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
444,21,감홍로백자,hee2****,5.0,추석 차례상에 사용하려고  아들이 주문했어요. 전국 전통주를 찾아서 명절에 사용하는데 이번엔 감홍로로 선택했어요 술병이 너무 예뻐요. 선물로 보내주신 술잔도 잘 받았어요 아직 시음은 않했는데 배송받고 너무 만족했어요 잘 사용할게요~~^*^더보기
445,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
446,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
447,21,감홍로백자,ye****,5.0,잘 받았습니다. 다음에 또 구매할게요
448,21,감홍로백자,gogk*****,5.0,배송빼르고 좋습니다
449,21,감홍로백자,ento******,5.0,선물 했습니다 좋아했어요
450,21,감홍로백자,kabo****,5.0,꼼꼼히 포장해 주시고 잔도 4개나 넣어 주셨네요 감사합니다 앞으로도 애용 하겠습니다 ^^
451,21,감홍로백자,insu********,5.0,"이전에 선물용세트로 구매하고 만족스러워서, 이번엔 제가 먹어보려고 주문햇습니당ㅎ 직접 먹어보니 기대햇던것보다 더욱 괜찮은 술이더라구요~ 도수에 비해 정말 목넘김이 부드럽고 무엇보다 다음날 뒤끝이 전혀없고 깔끔해서 놀랏습니다! 고민하시지말고 꼭한번 드셔보시길ㅋ 우리술상회 판매자 매우 친절하시고 응대 및 처리속도 빨라서 좋아요~ 배송도 엄청 빠르고 포장도 꼼꼼히 해주셔서 감사합니다 번창하세요!"
452,21,감홍로백자,smil********,5.0,부모님 선물용으로 구입했습니다. 포장은 꼼꼼하게 잘 되어 왔구요. 보자기 추가로 구입했는데 3가지 종류나 왔어요. (보자기 포장방법 안내가 동봉되어 있으면 좋을거 같아요!)
453,21,감홍로백자,snoo*****,5.0,한달사용기재구매배송도 빠르고 맛있어서 또 사먹을 생각입니다
454,21,감홍로백자,dkf0***,5.0,배송도 빠르고 포장도 꼼꼼하게 잘되어서 왔네요 굿굿
455,21,감홍로백자,cami****,5.0,아빠생신선물로 드렸는데 도수높아도 맛있다하시네요 다음번엔 좀 더 큰 용량으로 드려야겠어요~
456,21,감홍로백자,came*****,4.0,술자체가 좋음 배송 튼튼함 배송 신속함
457,21,감홍로백자,drog*****,5.0,맛잇어요!! 좋은기분입니다
458,21,감홍로백자,love*****,5.0,친구 아버님한테 선물로 드렸습니다 좋아하셨으면 좋겠습니다
459,21,감홍로백자,lemo*******,5.0,포장 꼼꼼하고 배송빨라요
460,21,감홍로백자,ento******,5.0,한달사용기선물로 샀어요 좋아요
461,21,감홍로백자,kabo****,5.0,재구매항상 잘시켜 마시고 있습니다
462,21,감홍로백자,sy89****,5.0,한달사용기선물용으로 구매했는데 좋네요
463,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
464,21,감홍로백자,hee2****,5.0,추석 차례상에 사용하려고  아들이 주문했어요. 전국 전통주를 찾아서 명절에 사용하는데 이번엔 감홍로로 선택했어요 술병이 너무 예뻐요. 선물로 보내주신 술잔도 잘 받았어요 아직 시음은 않했는데 배송받고 너무 만족했어요 잘 사용할게요~~^*^더보기
465,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
466,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
467,21,감홍로백자,ye****,5.0,잘 받았습니다. 다음에 또 구매할게요
468,21,감홍로백자,gogk*****,5.0,배송빼르고 좋습니다
469,21,감홍로백자,ento******,5.0,선물 했습니다 좋아했어요
470,21,감홍로백자,kabo****,5.0,꼼꼼히 포장해 주시고 잔도 4개나 넣어 주셨네요 감사합니다 앞으로도 애용 하겠습니다 ^^
471,21,감홍로백자,insu********,5.0,"이전에 선물용세트로 구매하고 만족스러워서, 이번엔 제가 먹어보려고 주문햇습니당ㅎ 직접 먹어보니 기대햇던것보다 더욱 괜찮은 술이더라구요~ 도수에 비해 정말 목넘김이 부드럽고 무엇보다 다음날 뒤끝이 전혀없고 깔끔해서 놀랏습니다! 고민하시지말고 꼭한번 드셔보시길ㅋ 우리술상회 판매자 매우 친절하시고 응대 및 처리속도 빨라서 좋아요~ 배송도 엄청 빠르고 포장도 꼼꼼히 해주셔서 감사합니다 번창하세요!"
472,21,감홍로백자,smil********,5.0,부모님 선물용으로 구입했습니다. 포장은 꼼꼼하게 잘 되어 왔구요. 보자기 추가로 구입했는데 3가지 종류나 왔어요. (보자기 포장방법 안내가 동봉되어 있으면 좋을거 같아요!)
473,21,감홍로백자,snoo*****,5.0,한달사용기재구매배송도 빠르고 맛있어서 또 사먹을 생각입니다
474,21,감홍로백자,dkf0***,5.0,배송도 빠르고 포장도 꼼꼼하게 잘되어서 왔네요 굿굿
475,21,감홍로백자,cami****,5.0,아빠생신선물로 드렸는데 도수높아도 맛있다하시네요 다음번엔 좀 더 큰 용량으로 드려야겠어요~
476,21,감홍로백자,came*****,4.0,술자체가 좋음 배송 튼튼함 배송 신속함
477,21,감홍로백자,drog*****,5.0,맛잇어요!! 좋은기분입니다
478,21,감홍로백자,love*****,5.0,친구 아버님한테 선물로 드렸습니다 좋아하셨으면 좋겠습니다
479,21,감홍로백자,lemo*******,5.0,포장 꼼꼼하고 배송빨라요
480,21,감홍로백자,ento******,5.0,한달사용기선물로 샀어요 좋아요
481,21,감홍로백자,kabo****,5.0,재구매항상 잘시켜 마시고 있습니다
482,21,감홍로백자,sy89****,5.0,한달사용기선물용으로 구매했는데 좋네요
483,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
484,21,감홍로백자,hee2****,5.0,추석 차례상에 사용하려고  아들이 주문했어요. 전국 전통주를 찾아서 명절에 사용하는데 이번엔 감홍로로 선택했어요 술병이 너무 예뻐요. 선물로 보내주신 술잔도 잘 받았어요 아직 시음은 않했는데 배송받고 너무 만족했어요 잘 사용할게요~~^*^더보기
485,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
486,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
487,21,감홍로백자,ye****,5.0,잘 받았습니다. 다음에 또 구매할게요
488,21,감홍로백자,gogk*****,5.0,배송빼르고 좋습니다
489,21,감홍로백자,ento******,5.0,선물 했습니다 좋아했어요
490,21,감홍로백자,kabo****,5.0,꼼꼼히 포장해 주시고 잔도 4개나 넣어 주셨네요 감사합니다 앞으로도 애용 하겠습니다 ^^
491,21,감홍로백자,insu********,5.0,"이전에 선물용세트로 구매하고 만족스러워서, 이번엔 제가 먹어보려고 주문햇습니당ㅎ 직접 먹어보니 기대햇던것보다 더욱 괜찮은 술이더라구요~ 도수에 비해 정말 목넘김이 부드럽고 무엇보다 다음날 뒤끝이 전혀없고 깔끔해서 놀랏습니다! 고민하시지말고 꼭한번 드셔보시길ㅋ 우리술상회 판매자 매우 친절하시고 응대 및 처리속도 빨라서 좋아요~ 배송도 엄청 빠르고 포장도 꼼꼼히 해주셔서 감사합니다 번창하세요!"
492,21,감홍로백자,smil********,5.0,부모님 선물용으로 구입했습니다. 포장은 꼼꼼하게 잘 되어 왔구요. 보자기 추가로 구입했는데 3가지 종류나 왔어요. (보자기 포장방법 안내가 동봉되어 있으면 좋을거 같아요!)
493,21,감홍로백자,snoo*****,5.0,한달사용기재구매배송도 빠르고 맛있어서 또 사먹을 생각입니다
494,21,감홍로백자,dkf0***,5.0,배송도 빠르고 포장도 꼼꼼하게 잘되어서 왔네요 굿굿
495,21,감홍로백자,cami****,5.0,아빠생신선물로 드렸는데 도수높아도 맛있다하시네요 다음번엔 좀 더 큰 용량으로 드려야겠어요~
496,21,감홍로백자,came*****,4.0,술자체가 좋음 배송 튼튼함 배송 신속함
497,21,감홍로백자,drog*****,5.0,맛잇어요!! 좋은기분입니다
498,21,감홍로백자,love*****,5.0,친구 아버님한테 선물로 드렸습니다 좋아하셨으면 좋겠습니다
499,21,감홍로백자,lemo*******,5.0,포장 꼼꼼하고 배송빨라요
500,21,감홍로백자,ento******,5.0,한달사용기선물로 샀어요 좋아요
501,21,감홍로백자,kabo****,5.0,재구매항상 잘시켜 마시고 있습니다
502,21,감홍로백자,sy89****,5.0,한달사용기선물용으로 구매했는데 좋네요
503,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
504,21,감홍로백자,hee2****,5.0,추석 차례상에 사용하려고  아들이 주문했어요. 전국 전통주를 찾아서 명절에 사용하는데 이번엔 감홍로로 선택했어요 술병이 너무 예뻐요. 선물로 보내주신 술잔도 잘 받았어요 아직 시음은 않했는데 배송받고 너무 만족했어요 잘 사용할게요~~^*^더보기
505,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
506,21,감홍로백자,suhy******,5.0,포장 엄청 꼼꼼히 잘 담아주셨어요
507,21,감홍로백자,ye****,5.0,잘 받았습니다. 다음에 또 구매할게요
508,21,감홍로백자,gogk*****,5.0,배송빼르고 좋습니다
509,21,감홍로백자,ento******,5.0,선물 했습니다 좋아했어요
510,21,감홍로백자,kabo****,5.0,꼼꼼히 포장해 주시고 잔도 4개나 넣어 주셨네요 감사합니다 앞으로도 애용 하겠습니다 ^^
